base_rank,base_cfg_id,variant_idx,variant_id,stop_tag,stop_loss_pct,reentry_mode,reentry_param,cagr,sharpe,max_drawdown,calmar,sortino,volatility,n_switches,n_stops,avg_bars_stopped,longest_stop_bars,delta_cagr,delta_mdd,effectiveness,base_filter,base_lookback,base_threshold_pct,base_buy_leverage,base_sell_leverage
4,EMA_N150_th0_bL2_sL0,31,04_EMA_N150_th0_bL2_sL0_sl35_cool63,sl35_cool63,0.35,time_cooldown,63.0,0.18020475248102663,0.7110277861107216,0.546370598512301,0.32982146728191764,0.977219661570577,0.29455001668928343,112,2,63.0,63,-0.05089438334658425,-0.13592843416064454,-2.670794402497998,EMA,150,0.0,2.0,0.0
4,EMA_N150_th0_bL2_sL0,32,04_EMA_N150_th0_bL2_sL0_sl35_cool126,sl35_cool126,0.35,time_cooldown,126.0,0.175491073192245,0.7101625408276236,0.49053977756851413,0.35775095357630604,0.9787248945152399,0.2855186600480647,106,2,126.0,126,-0.055608062635365885,-0.08009761321685771,-1.440395680426328,EMA,150,0.0,2.0,0.0
4,EMA_N150_th0_bL2_sL0,33,04_EMA_N150_th0_bL2_sL0_sl35_rec5,sl35_rec5,0.35,recovery_trigger,0.05,0.22950880868305656,0.8400351580510429,0.41044216435165626,0.5591745405728329,1.163224198975934,0.29996474877241325,112,2,7.0,13,-0.0015903271445543155,1.6653345369377348e-16,1.0471647564089337e-13,EMA,150,0.0,2.0,0.0
4,EMA_N150_th0_bL2_sL0,34,04_EMA_N150_th0_bL2_sL0_sl35_rec10,sl35_rec10,0.35,recovery_trigger,0.1,0.22243939889854691,0.8211008555570439,0.44013386373828095,0.505390330590007,1.1364100550229992,0.29979131072996196,112,2,18.0,23,-0.008659736929063966,-0.029691699386624526,-3.4287068567836867,EMA,150,0.0,2.0,0.0
4,EMA_N150_th0_bL2_sL0,35,04_EMA_N150_th0_bL2_sL0_sl35_rec15,sl35_rec15,0.35,recovery_trigger,0.15,0.2150015983363922,0.8010637766068806,0.4926738947502924,0.43639738298974406,1.107997348869999,0.29959267084596897,112,2,29.0,38,-0.016097537491218672,-0.08223173039863596,-5.108342219640363,EMA,150,0.0,2.0,0.0
4,EMA_N150_th0_bL2_sL0,36,04_EMA_N150_th0_bL2_sL0_sl40_next,sl40_next,0.4,next_signal,,0.23109913582761088,0.8437351191504127,0.4104421643516564,0.5630492086325005,1.1685678774166324,0.30030236542793054,114,1,23.0,23,0.0,0.0,0.0,EMA,150,0.0,2.0,0.0
4,EMA_N150_th0_bL2_sL0,37,04_EMA_N150_th0_bL2_sL0_sl40_cool21,sl40_cool21,0.4,time_cooldown,21.0,0.23109913582761088,0.8437351191504127,0.4104421643516564,0.5630492086325005,1.1685678774166324,0.30030236542793054,114,1,21.0,21,0.0,0.0,0.0,EMA,150,0.0,2.0,0.0
4,EMA_N150_th0_bL2_sL0,38,04_EMA_N150_th0_bL2_sL0_sl40_cool63,sl40_cool63,0.4,time_cooldown,63.0,0.20415543387374524,0.7771507482626828,0.4480797301926401,0.4556230066153048,1.07064718331684,0.2958433279548938,114,1,63.0,63,-0.02694370195386564,-0.037637565840983656,-1.3968966070597346,EMA,150,0.0,2.0,0.0
4,EMA_N150_th0_bL2_sL0,39,04_EMA_N150_th0_bL2_sL0_sl40_cool126,sl40_cool126,0.4,time_cooldown,126.0,0.181683597697327,0.7225478095056385,0.4905397775685141,0.3703748523675047,0.9967083195542865,0.2894809770312006,114,1,126.0,126,-0.049415538130283876,-0.08009761321685765,-1.620899341532629,EMA,150,0.0,2.0,0.0
4,EMA_N150_th0_bL2_sL0,40,04_EMA_N150_th0_bL2_sL0_sl40_rec5,sl40_rec5,0.4,recovery_trigger,0.05,0.23109913582761088,0.8437351191504127,0.4104421643516564,0.5630492086325005,1.1685678774166324,0.30030236542793054,114,1,1.0,1,0.0,0.0,0.0,EMA,150,0.0,2.0,0.0
4,EMA_N150_th0_bL2_sL0,41,04_EMA_N150_th0_bL2_sL0_sl40_rec10,sl40_rec10,0.4,recovery_trigger,0.1,0.23109913582761088,0.8437351191504127,0.4104421643516564,0.5630492086325005,1.1685678774166324,0.30030236542793054,114,1,13.0,13,0.0,0.0,0.0,EMA,150,0.0,2.0,0.0
4,EMA_N150_th0_bL2_sL0,42,04_EMA_N150_th0_bL2_sL0_sl40_rec15,sl40_rec15,0.4,recovery_trigger,0.15,0.23109913582761088,0.8437351191504127,0.4104421643516564,0.5630492086325005,1.1685678774166324,0.30030236542793054,114,1,20.0,20,0.0,0.0,0.0,EMA,150,0.0,2.0,0.0
5,EMA_N150_th0_bL3_sL0,0,05_EMA_N150_th0_bL3_sL0_baseline,baseline,,—,,0.3226446392860083,0.8513348737672027,0.5533371284575348,0.5830887223949752,1.180341915987584,0.4476693941871162,114,0,,0,0.0,0.0,0.0,EMA,150,0.0,3.0,0.0
5,EMA_N150_th0_bL3_sL0,1,05_EMA_N150_th0_bL3_sL0_sl15_next,sl15_next,0.15,next_signal,,0.24935490457513287,0.8437014385022824,0.6097069239051912,0.40897502521048507,1.1830087375885432,0.32870847475763443,106,28,61.57142857142857,393,-0.07328973471087541,-0.05636979544765641,-0.7691363008753221,EMA,150,0.0,3.0,0.0
5,EMA_N150_th0_bL3_sL0,2,05_EMA_N150_th0_bL3_sL0_sl15_cool21,sl15_cool21,0.15,time_cooldown,21.0,0.31228535465022667,0.9190918740379627,0.4607110018724798,0.6778335081667186,1.2841517030986385,0.3716726392778882,116,40,21.0,21,-0.010359284635781618,0.09262612658505498,8.94136321586517,EMA,150,0.0,3.0,0.0
5,EMA_N150_th0_bL3_sL0,3,05_EMA_N150_th0_bL3_sL0_sl15_cool63,sl15_cool63,0.15,time_cooldown,63.0,0.25575423809280196,0.8737225679193794,0.44200223265952326,0.5786265751508338,1.2234325228367111,0.31984888990503463,68,26,63.0,63,-0.06689040119320633,0.11133489579801154,1.6644375547461834,EMA,150,0.0,3.0,0.0
5,EMA_N150_th0_bL3_sL0,4,05_EMA_N150_th0_bL3_sL0_sl15_cool126,sl15_cool126,0.15,time_cooldown,126.0,0.05726008726962872,0.35033276873889063,0.6674067889749935,0.085794882844343,0.4803975381981387,0.2468435041752331,55,21,126.0,126,-0.26538455201637956,-0.1140696605174587,-0.42982780893146455,EMA,150,0.0,3.0,0.0
5,EMA_N150_th0_bL3_sL0,5,05_EMA_N150_th0_bL3_sL0_sl15_rec5,sl15_rec5,0.15,recovery_trigger,0.05,0.28497356832643783,0.8390900321196886,0.5028044091893906,0.5667682365511979,1.1651954746149722,0.3911048679863946,116,44,14.181818181818182,40,-0.03767107095957045,0.05053271926814418,1.3414197680330664,EMA,150,0.0,3.0,0.0
5,EMA_N150_th0_bL3_sL0,6,05_EMA_N150_th0_bL3_sL0_sl15_rec10,sl15_rec10,0.15,recovery_trigger,0.1,0.22973018653232957,0.7797688027401737,0.507260799416154,0.4528837765440262,1.0852309520798022,0.34018815650022305,74,33,43.303030303030305,99,-0.09291445275367871,0.046076329041380815,0.4959005588025329,EMA,150,0.0,3.0,0.0
5,EMA_N150_th0_bL3_sL0,7,05_EMA_N150_th0_bL3_sL0_sl15_rec15,sl15_rec15,0.15,recovery_trigger,0.15,0.15232769716464434,0.6248215118270116,0.5942771757316112,0.2563243270736666,0.8675610970352085,0.2993749085913873,56,25,84.52,215,-0.17031694212136395,-0.04094004727407641,-0.240375659427372,EMA,150,0.0,3.0,0.0
5,EMA_N150_th0_bL3_sL0,8,05_EMA_N150_th0_bL3_sL0_sl20_next,sl20_next,0.2,next_signal,,0.26371016015606497,0.8256745049086005,0.5312165592058424,0.4964268443557296,1.1516727868578145,0.36533202723459857,108,23,53.04347826086956,391,-0.05893447912994332,0.022120569251692368,0.3753417282762306,EMA,150,0.0,3.0,0.0
5,EMA_N150_th0_bL3_sL0,9,05_EMA_N150_th0_bL3_sL0_sl20_cool21,sl20_cool21,0.2,time_cooldown,21.0,0.22374734677519315,0.7106502192985044,0.6066918568463989,0.3687989944981923,0.9790373935560559,0.3954171263089208,106,30,21.0,21,-0.09889729251081514,-0.053354728388864125,-0.5394963505500355,EMA,150,0.0,3.0,0.0
5,EMA_N150_th0_bL3_sL0,10,05_EMA_N150_th0_bL3_sL0_sl20_cool63,sl20_cool63,0.2,time_cooldown,63.0,0.1475721664664813,0.583803630496053,0.580733575872987,0.25411337073914425,0.7915830313254757,0.33085012384760476,68,23,63.0,63,-0.17507247281952698,-0.02739644741545222,-0.15648632234545393,EMA,150,0.0,3.0,0.0
5,EMA_N150_th0_bL3_sL0,11,05_EMA_N150_th0_bL3_sL0_sl20_cool126,sl20_cool126,0.2,time_cooldown,126.0,0.04359657489387381,0.2943387817709665,0.6758606744262179,0.06450526941944917,0.39317884634345274,0.2826083359359741,59,18,126.0,126,-0.2790480643921345,-0.12252354596868309,-0.43907685307039407,EMA,150,0.0,3.0,0.0
5,EMA_N150_th0_bL3_sL0,12,05_EMA_N150_th0_bL3_sL0_sl20_rec5,sl20_rec5,0.2,recovery_trigger,0.05,0.2358114017033186,0.7208825805725265,0.6117346750069199,0.38547986788659827,0.9898602266146684,0.4143999248505941,114,33,10.909090909090908,25,-0.08683323758268968,-0.058397546549385115,-0.6725252699897802,EMA,150,0.0,3.0,0.0
5,EMA_N150_th0_bL3_sL0,13,05_EMA_N150_th0_bL3_sL0_sl20_rec10,sl20_rec10,0.2,recovery_trigger,0.1,0.15563180107726282,0.5780771145893435,0.6998948611496619,0.22236454318527038,0.7882074890008551,0.3702851868463763,78,29,37.89655172413793,96,-0.16701283820874546,-0.14655773269212713,-0.8775237536466989,EMA,150,0.0,3.0,0.0
5,EMA_N150_th0_bL3_sL0,14,05_EMA_N150_th0_bL3_sL0_sl20_rec15,sl20_rec15,0.2,recovery_trigger,0.15,0.10171370225968013,0.4585837910814608,0.5310771408445146,0.19152340486343625,0.6257623036976332,0.33505895605383146,62,23,72.43478260869566,148,-0.22093093702632816,0.02225998761302017,0.10075541213301181,EMA,150,0.0,3.0,0.0
5,EMA_N150_th0_bL3_sL0,15,05_EMA_N150_th0_bL3_sL0_sl25_next,sl25_next,0.25,next_signal,,0.2648476848038477,0.7941837091668872,0.546317137619823,0.4847874367583041,1.1019265016084694,0.3956567836221107,112,16,51.375,391,-0.0577969544821606,0.007019990837711765,0.12145952845800084,EMA,150,0.0,3.0,0.0
5,EMA_N150_th0_bL3_sL0,16,05_EMA_N150_th0_bL3_sL0_sl25_cool21,sl25_cool21,0.25,time_cooldown,21.0,0.2763041784072988,0.797863073355931,0.5639164986572055,0.48997356712426865,1.1076947750976935,0.414757577638712,102,19,21.0,21,-0.046340460878709466,-0.010579370199670701,-0.22829661162328357,EMA,150,0.0,3.0,0.0
5,EMA_N150_th0_bL3_sL0,17,05_EMA_N150_th0_bL3_sL0_sl25_cool63,sl25_cool63,0.25,time_cooldown,63.0,0.15374264149202466,0.5766405743916777,0.7020765211219301,0.21898274171929483,0.7841585545239438,0.36502143710060897,77,17,63.0,63,-0.16890199779398363,-0.1487393926643953,-0.8806254195158695,EMA,150,0.0,3.0,0.0
5,EMA_N150_th0_bL3_sL0,18,05_EMA_N150_th0_bL3_sL0_sl25_cool126,sl25_cool126,0.25,time_cooldown,126.0,0.13395390028725784,0.5488336032797161,0.5861602692616571,0.2285277718600575,0.7521027593780142,0.3284690116362033,69,13,126.0,126,-0.18869073899875044,-0.0328231408041223,-0.17395204967817557,EMA,150,0.0,3.0,0.0
5,EMA_N150_th0_bL3_sL0,19,05_EMA_N150_th0_bL3_sL0_sl25_rec5,sl25_rec5,0.25,recovery_trigger,0.05,0.2909687588388987,0.8121929039691845,0.5174166859966638,0.5623490055764743,1.1243135434692966,0.4293859529943091,112,20,11.45,27,-0.03167588044710956,0.035920442460871005,1.1339998116500267,EMA,150,0.0,3.0,0.0
5,EMA_N150_th0_bL3_sL0,20,05_EMA_N150_th0_bL3_sL0_sl25_rec10,sl25_rec10,0.25,recovery_trigger,0.1,0.2264102946913118,0.7082768229472083,0.5709821347998105,0.3965278086514782,0.9779523447152599,0.40548259832626316,92,19,32.21052631578947,74,-0.09623434459469649,-0.017645006342275726,-0.18335456449139834,EMA,150,0.0,3.0,0.0
5,EMA_N150_th0_bL3_sL0,21,05_EMA_N150_th0_bL3_sL0_sl25_rec15,sl25_rec15,0.25,recovery_trigger,0.15,0.13259733163408005,0.5206376583152356,0.6939086610759384,0.1910875869865662,0.7116516498582709,0.3778356431010225,86,18,59.05555555555556,120,-0.19004730765192823,-0.1405715326184036,-0.739666003981811,EMA,150,0.0,3.0,0.0
5,EMA_N150_th0_bL3_sL0,22,05_EMA_N150_th0_bL3_sL0_sl30_next,sl30_next,0.3,next_signal,,0.263831955854517,0.7840311399113131,0.5533371284575348,0.47680146927781025,1.0844725269302264,0.4042003040849793,108,12,53.833333333333336,391,-0.058812683431491264,0.0,0.0,EMA,150,0.0,3.0,0.0
5,EMA_N150_th0_bL3_sL0,23,05_EMA_N150_th0_bL3_sL0_sl30_cool21,sl30_cool21,0.3,time_cooldown,21.0,0.30953905468096266,0.8491861983320774,0.5377956001754655,0.575570076400718,1.1794523092531142,0.4252750521478218,100,13,21.0,21,-0.013105584605045628,0.015541528282069339,1.1858706612817467,EMA,150,0.0,3.0,0.0
5,EMA_N150_th0_bL3_sL0,24,05_EMA_N150_th0_bL3_sL0_sl30_cool63,sl30_cool63,0.3,time_cooldown,63.0,0.22828436883570835,0.7225595700213137,0.49986639994894233,0.4566907654905909,0.9902794653823136,0.39263591501162615,92,12,63.0,63,-0.09436027045029993,0.05347072850859247,0.5666656978983098,EMA,150,0.0,3.0,0.0
5,EMA_N150_th0_bL3_sL0,25,05_EMA_N150_th0_bL3_sL0_sl30_cool126,sl30_cool126,0.3,time_cooldown,126.0,0.13520465384142177,0.5369786282265641,0.612643180691863,0.22069070235750285,0.7357496317826767,0.35460181591366735,84,10,126.0,126,-0.1874399854445865,-0.059306052234328166,-0.3164002178812642,EMA,150,0.0,3.0,0.0
5,EMA_N150_th0_bL3_sL0,26,05_EMA_N150_th0_bL3_sL0_sl30_rec5,sl30_rec5,0.3,recovery_trigger,0.05,0.2950822656454801,0.8118319448960339,0.5533371284575348,0.533277545405352,1.1199646843195927,0.4384948345476541,104,14,10.071428571428571,24,-0.02756237364052816,0.0,0.0,EMA,150,0.0,3.0,0.0
5,EMA_N150_th0_bL3_sL0,27,05_EMA_N150_th0_bL3_sL0_sl30_rec10,sl30_rec10,0.3,recovery_trigger,0.1,0.25875064631928835,0.7607389468026907,0.6521062662379448,0.3967921483288948,1.0499284761653687,0.4195177203409684,98,13,35.30769230769231,91,-0.06389399296671994,-0.09876913778040997,-1.54582822569651,EMA,150,0.0,3.0,0.0
5,EMA_N150_th0_bL3_sL0,28,05_EMA_N150_th0_bL3_sL0_sl30_rec15,sl30_rec15,0.3,recovery_trigger,0.15,0.219284606772864,0.696228449918931,0.6330637827080567,0.3463862769638002,0.9586583190036638,0.40246617488341585,94,12,61.416666666666664,115,-0.1033600325131443,-0.07972665425052194,-0.7713489664429344,EMA,150,0.0,3.0,0.0
5,EMA_N150_th0_bL3_sL0,29,05_EMA_N150_th0_bL3_sL0_sl35_next,sl35_next,0.35,next_signal,,0.25829391034613636,0.763205118489534,0.5538139446957646,0.46639112795910015,1.051371399563363,0.4159154676673107,112,8,52.5,380,-0.06435072893987193,-0.0004768162382298158,-0.007409647817281815,EMA,150,0.0,3.0,0.0
5,EMA_N150_th0_bL3_sL0,30,05_EMA_N150_th0_bL3_sL0_sl35_cool21,sl35_cool21,0.35,time_cooldown,21.0,0.32584123003588483,0.8725150950446461,0.542497061745046,0.6006322485650962,1.2144733795130818,0.43083765700317006,108,9,21.0,21,0.003196590749876549,0.010840066712488827,3.3911337298675055,EMA,150,0.0,3.0,0.0
5,EMA_N150_th0_bL3_sL0,31,05_EMA_N150_th0_bL3_sL0_sl35_cool63,sl35_cool63,0.35,time_cooldown,63.0,0.25306820991531387,0.7614392118449501,0.5938669046158885,0.4261362402051983,1.0509648694306895,0.405631861713359,100,9,63.0,63,-0.06957642937069441,-0.040529776158353736,-0.5825216459789309,EMA,150,0.0,3.0,0.0
5,EMA_N150_th0_bL3_sL0,32,05_EMA_N150_th0_bL3_sL0_sl35_cool126,sl35_cool126,0.35,time_cooldown,126.0,0.16606779670885596,0.6024611620493198,0.6091914829024169,0.2726036088319007,0.8259342217537481,0.36996938782216726,88,8,126.0,126,-0.15657684257715232,-0.05585435444488207,-0.35672168071316274,EMA,150,0.0,3.0,0.0
5,EMA_N150_th0_bL3_sL0,33,05_EMA_N150_th0_bL3_sL0_sl35_rec5,sl35_rec5,0.35,recovery_trigger,0.05,0.3037641673998086,0.823501773873026,0.5533371284575348,0.5489676216858465,1.1384707652582589,0.4426124621037254,112,9,9.88888888888889,21,-0.01888047188619968,0.0,0.0,EMA,150,0.0,3.0,0.0
5,EMA_N150_th0_bL3_sL0,34,05_EMA_N150_th0_bL3_sL0_sl35_rec10,sl35_rec10,0.35,recovery_trigger,0.1,0.28733922280918667,0.8052500027062219,0.6337106318417098,0.453423389748271,1.1160702727284044,0.4295400700995319,108,9,33.333333333333336,78,-0.035305416476821616,-0.08037350338417504,-2.2765204720624412,EMA,150,0.0,3.0,0.0
5,EMA_N150_th0_bL3_sL0,35,05_EMA_N150_th0_bL3_sL0_sl35_rec15,sl35_rec15,0.35,recovery_trigger,0.15,0.28027722781453135,0.8067656428191959,0.5606136189943115,0.49994723338566505,1.1163062086851367,0.41349635144599234,90,8,72.875,222,-0.042367411471476935,-0.007276490536776703,-0.17174734740817157,EMA,150,0.0,3.0,0.0
5,EMA_N150_th0_bL3_sL0,36,05_EMA_N150_th0_bL3_sL0_sl40_next,sl40_next,0.4,next_signal,,0.34565181456898486,0.8941944595851326,0.5179228345091322,0.6673809137930377,1.2462221850766029,0.4429583026610694,112,5,36.2,105,0.023007175282976577,0.035414293948402564,1.539271706014525,EMA,150,0.0,3.0,0.0
5,EMA_N150_th0_bL3_sL0,37,05_EMA_N150_th0_bL3_sL0_sl40_cool21,sl40_cool21,0.4,time_cooldown,21.0,0.3331483537271205,0.8760217065687775,0.5825658312871829,0.5718638750079577,1.2174959713745162,0.4400307685858386,108,5,21.0,21,0.0105037144411122,-0.029228702829648068,-2.782701585569109,EMA,150,0.0,3.0,0.0
5,EMA_N150_th0_bL3_sL0,38,05_EMA_N150_th0_bL3_sL0_sl40_cool63,sl40_cool63,0.4,time_cooldown,63.0,0.31312411710242016,0.8532062840854012,0.48013584902693207,0.652157337838892,1.1833472803048768,0.4278047033613259,102,5,63.0,63,-0.00952052218358812,0.07320127943060273,7.6887882848264555,EMA,150,0.0,3.0,0.0
5,EMA_N150_th0_bL3_sL0,39,05_EMA_N150_th0_bL3_sL0_sl40_cool126,sl40_cool126,0.4,time_cooldown,126.0,0.19804633030292562,0.6492798048067199,0.6955542141002047,0.2847316949393023,0.893746729786015,0.4078452944652063,98,5,126.0,126,-0.12459830898308266,-0.14221708564266988,-1.1414046210047635,EMA,150,0.0,3.0,0.0
5,EMA_N150_th0_bL3_sL0,40,05_EMA_N150_th0_bL3_sL0_sl40_rec5,sl40_rec5,0.4,recovery_trigger,0.05,0.3431395758188793,0.8911090410719644,0.5179228345091322,0.6625303094506233,1.2401363388827786,0.44187023124931485,108,5,11.4,18,0.020494936532871044,0.035414293948402564,1.7279533357716397,EMA,150,0.0,3.0,0.0
5,EMA_N150_th0_bL3_sL0,41,05_EMA_N150_th0_bL3_sL0_sl40_rec10,sl40_rec10,0.4,recovery_trigger,0.1,0.33166632884849623,0.8736850097783253,0.5472694102248188,0.6060384933852733,1.2150913045516865,0.43981332470832696,108,5,38.0,85,0.009021689562487945,0.006067718232716013,0.6725700536122965,EMA,150,0.0,3.0,0.0
5,EMA_N150_th0_bL3_sL0,42,05_EMA_N150_th0_bL3_sL0_sl40_rec15,sl40_rec15,0.4,recovery_trigger,0.15,0.30511161855987723,0.8313174673991993,0.6112124911974302,0.49919074455126267,1.1537662928592707,0.4359322669992083,106,5,59.2,112,-0.017533020726131054,-0.05787536273989535,-3.3009350552833396,EMA,150,0.0,3.0,0.0
6,EMA_N150_th5_bL3_sL0,0,06_EMA_N150_th5_bL3_sL0_baseline,baseline,,—,,0.3245355738681439,0.8487796301273809,0.5627906426063642,0.57665417528119,1.1714489671934005,0.45462910850672855,16,0,,0,0.0,0.0,0.0,EMA,150,0.05,3.0,0.0
6,EMA_N150_th5_bL3_sL0,1,06_EMA_N150_th5_bL3_sL0_sl15_next,sl15_next,0.15,next_signal,,0.1454608908909687,0.7455972303685989,0.37839307429448693,0.3844174240297083,1.0439887696065904,0.2129316457370739,16,8,380.625,988,-0.17907468297717521,0.1843975683118773,1.029724387871068,EMA,150,0.05,3.0,0.0
6,EMA_N150_th5_bL3_sL0,2,06_EMA_N150_th5_bL3_sL0_sl15_cool21,sl15_cool21,0.15,time_cooldown,21.0,0.3056104674192841,0.9182856329968733,0.43733721661515673,0.6987982175050331,1.2779639570816133,0.36295684698044556,71,36,21.0,21,-0.018925106448859808,0.1254534259912075,6.628941630009472,EMA,150,0.05,3.0,0.0
6,EMA_N150_th5_bL3_sL0,3,06_EMA_N150_th5_bL3_sL0_sl15_cool63,sl15_cool63,0.15,time_cooldown,63.0,0.24368141661037912,0.8538513871139962,0.4541245169465684,0.5365960381281293,1.1862613335965098,0.31376878752601667,49,25,63.0,63,-0.08085415725776479,0.10866612565979583,1.343976974657789,EMA,150,0.05,3.0,0.0
6,EMA_N150_th5_bL3_sL0,4,06_EMA_N150_th5_bL3_sL0_sl15_cool126,sl15_cool126,0.15,time_cooldown,126.0,0.05941525477504017,0.3574414335581035,0.5629846246278953,0.10553619437530942,0.4853865708627014,0.24984415970823282,37,19,126.0,126,-0.26512031909310374,-0.00019398202153109168,-0.0007316754226709042,EMA,150,0.05,3.0,0.0
6,EMA_N150_th5_bL3_sL0,5,06_EMA_N150_th5_bL3_sL0_sl15_rec5,sl15_rec5,0.15,recovery_trigger,0.05,0.2964569109874342,0.8797697955355045,0.4934909156660038,0.6007342821849981,1.2203048169347255,0.3769287798894433,74,37,14.837837837837839,40,-0.028078662880709704,0.06929972694036046,2.4680565180320606,EMA,150,0.05,3.0,0.0
6,EMA_N150_th5_bL3_sL0,6,06_EMA_N150_th5_bL3_sL0_sl15_rec10,sl15_rec10,0.15,recovery_trigger,0.1,0.18334840389806195,0.6803205570945546,0.5281122528119477,0.347176955129934,0.9311866986159536,0.32707248318032994,60,30,43.36666666666667,99,-0.14118716997008196,0.03467838979441651,0.24561997950497186,EMA,150,0.05,3.0,0.0
6,EMA_N150_th5_bL3_sL0,7,06_EMA_N150_th5_bL3_sL0_sl15_rec15,sl15_rec15,0.15,recovery_trigger,0.15,0.1474194119410719,0.6203117893577715,0.471898785787108,0.31239625186825243,0.8498299026965114,0.290663218554197,46,23,83.65217391304348,215,-0.17711616192707202,0.09089185681925627,0.5131765268077636,EMA,150,0.05,3.0,0.0
6,EMA_N150_th5_bL3_sL0,8,06_EMA_N150_th5_bL3_sL0_sl20_next,sl20_next,0.2,next_signal,,0.10157648792822682,0.5467216426851256,0.5208779585389864,0.19501014827569071,0.7437437235110129,0.22323126114689631,16,8,376.75,986,-0.2229590859399171,0.0419126840673778,0.18798374549612396,EMA,150,0.05,3.0,0.0
6,EMA_N150_th5_bL3_sL0,9,06_EMA_N150_th5_bL3_sL0_sl20_cool21,sl20_cool21,0.2,time_cooldown,21.0,0.1885439739867807,0.6452683818034556,0.5592605826208562,0.33713081137098794,0.8789819591551877,0.3826086954554523,59,30,21.0,21,-0.13599159988136322,0.0035300599855080383,0.025957926729206826,EMA,150,0.05,3.0,0.0
6,EMA_N150_th5_bL3_sL0,10,06_EMA_N150_th5_bL3_sL0_sl20_cool63,sl20_cool63,0.2,time_cooldown,63.0,0.12333617027688404,0.5197993538318981,0.5725707228777699,0.2154077485083242,0.6970166722290877,0.33040486845013767,47,24,63.0,63,-0.20119940359125987,-0.009780080271405645,-0.048608892953152336,EMA,150,0.05,3.0,0.0
6,EMA_N150_th5_bL3_sL0,11,06_EMA_N150_th5_bL3_sL0_sl20_cool126,sl20_cool126,0.2,time_cooldown,126.0,0.05424545369860123,0.33041833662881565,0.723752247918274,0.07495030772564401,0.4403441793585719,0.2823909438502157,33,17,126.0,126,-0.2702901201695427,-0.16096160531190973,-0.5955142023354189,EMA,150,0.05,3.0,0.0
6,EMA_N150_th5_bL3_sL0,12,06_EMA_N150_th5_bL3_sL0_sl20_rec5,sl20_rec5,0.2,recovery_trigger,0.05,0.2139456504651256,0.6855530108854971,0.5983537572323776,0.35755712716622473,0.9343735875526512,0.4029366727026838,64,32,11.0625,27,-0.11058992340301832,-0.03556311462601336,-0.3215764468559415,EMA,150,0.05,3.0,0.0
6,EMA_N150_th5_bL3_sL0,13,06_EMA_N150_th5_bL3_sL0_sl20_rec10,sl20_rec10,0.2,recovery_trigger,0.1,0.10676924291659029,0.4646197185550195,0.6786046127993757,0.15733645322000753,0.6224582831057076,0.3595945578395883,56,28,37.5,96,-0.21776633095155362,-0.11581397019301143,-0.5318267965803056,EMA,150,0.05,3.0,0.0
6,EMA_N150_th5_bL3_sL0,14,06_EMA_N150_th5_bL3_sL0_sl20_rec15,sl20_rec15,0.2,recovery_trigger,0.15,0.09156599057436887,0.4337411748732171,0.5304959439835899,0.1726045064299329,0.5823440353968259,0.3273592157569921,44,22,71.36363636363636,148,-0.23296958329377504,0.03229469862277434,0.13862195298710164,EMA,150,0.05,3.0,0.0
6,EMA_N150_th5_bL3_sL0,15,06_EMA_N150_th5_bL3_sL0_sl25_next,sl25_next,0.25,next_signal,,0.11409673583461588,0.5474105427794311,0.56256628172678,0.20281474297464014,0.7550540098574479,0.25975326700301765,16,8,340.25,984,-0.21043883803352803,0.0002243608795842178,0.001066157186956486,EMA,150,0.05,3.0,0.0
6,EMA_N150_th5_bL3_sL0,16,06_EMA_N150_th5_bL3_sL0_sl25_cool21,sl25_cool21,0.25,time_cooldown,21.0,0.2845968520986215,0.8211393774217561,0.583400307765373,0.4878243091587094,1.1355334783106867,0.40712880866572304,37,19,21.0,21,-0.0399387217695224,-0.02060966515900875,-0.5160321674274556,EMA,150,0.05,3.0,0.0
6,EMA_N150_th5_bL3_sL0,17,06_EMA_N150_th5_bL3_sL0_sl25_cool63,sl25_cool63,0.25,time_cooldown,63.0,0.19325813860130903,0.6694104571757993,0.642708966992531,0.3006930796463509,0.914740153534483,0.36436530921093097,33,17,63.0,63,-0.13127743526683489,-0.07991832438616675,-0.6087742666797575,EMA,150,0.05,3.0,0.0
6,EMA_N150_th5_bL3_sL0,18,06_EMA_N150_th5_bL3_sL0_sl25_cool126,sl25_cool126,0.25,time_cooldown,126.0,0.1906529223042308,0.7023110682021735,0.5779082624706627,0.3299017070445661,0.969641672585443,0.3241133153796604,25,13,126.0,126,-0.1338826515639131,-0.015117619864298493,-0.11291694396328579,EMA,150,0.05,3.0,0.0
6,EMA_N150_th5_bL3_sL0,19,06_EMA_N150_th5_bL3_sL0_sl25_rec5,sl25_rec5,0.25,recovery_trigger,0.05,0.29848500891257435,0.8324289935306111,0.5798515112122083,0.5147611123554315,1.1490337042828815,0.42237838377587267,40,20,10.85,27,-0.026050564955569566,-0.017060868605844104,-0.6549135742331192,EMA,150,0.05,3.0,0.0
6,EMA_N150_th5_bL3_sL0,20,06_EMA_N150_th5_bL3_sL0_sl25_rec10,sl25_rec10,0.25,recovery_trigger,0.1,0.22357265124247472,0.7069471231321003,0.617224093800324,0.3622228190508745,0.9677335074312304,0.4000174271928829,38,19,31.05263157894737,62,-0.1009629226256692,-0.0544334511939597,-0.5391429821794832,EMA,150,0.05,3.0,0.0
