date,LETF_vs_QQQ,LETF_vs_GLD,QQQ_vs_GLD
2008-08-12,0.6465963414587426,0.0010577115747220172,0.00037344366548426686
2008-08-13,0.6499033607469326,0.0008820003001635737,0.00037992278748167886
2008-08-14,0.6036183610267761,-0.00021634811494075195,0.00011219862052043457
2008-08-15,0.6032495958007575,-0.00029988032801851674,-1.0702303584048612e-05
2008-08-18,0.6091935613595929,-0.0005559041694850312,-0.00021285123039778715
2008-08-19,0.5919088351602625,0.00021484580700908683,-0.00042432943224975035
2008-08-20,0.5117472192770338,0.002276977769634845,0.0006930624390487096
2008-08-21,0.5122818063189555,0.002262177554275925,0.000298436834020877
2008-08-22,0.49593544926582495,0.002651407591150551,0.001059265346932268
2008-08-25,0.4328933100765116,0.00192260237951516,-0.0007449754112298649
2008-08-26,0.4285184370708734,0.0013752353144656669,-0.0009950245584711332
2008-08-27,0.40758763961099487,0.0007583342880375194,-0.00111510133526858
2008-08-28,0.39633299571447805,0.0004391509736175265,-0.0010329864974558556
2008-08-29,0.3534785823259465,0.0020313103988354514,-0.0007118974029824968
2008-09-02,0.3472539305397865,0.002336421494383148,-0.0004563262653368475
2008-09-03,0.3581940495754864,0.002336421494383148,-0.0010871561307592076
2008-09-04,0.5159105732921906,-0.002916799155227729,-0.0019282402738814942
2008-09-05,,,-0.0004864457617352672
2008-09-08,,,-0.000176258654026588
2008-09-09,,,0.0001025112695515772
2008-09-10,,,0.0012689986350796411
2008-09-11,,,0.0012689986350796411
2008-09-12,,,0.0012689986350796411
2008-09-15,,,0.0012689986350796411
2008-09-16,,,0.0012689986350796411
2008-09-17,,,0.0012689986350796411
2008-09-18,,,0.0012689986350796411
2008-09-19,,,0.0012689986350796411
2008-09-22,,,0.0012689986350796411
2008-09-23,,,0.0012689986350796411
2008-09-24,,,0.0012689986350796411
2008-09-25,,,0.0012689986350796411
2008-09-26,,,0.0012689986350796411
2008-09-29,,,0.0012689986350796411
2008-09-30,,,0.0028509558448905513
2008-10-01,,,0.003566805507990789
2008-10-02,,,0.002100170427247856
2008-10-03,,,0.0009410006303368146
2008-10-06,,,0.00040760716862450557
2008-10-07,,,0.0013511379692640333
2008-10-08,,,0.0047789923200294805
2008-10-09,,,0.007966702919066421
2008-10-10,,,0.009419301453420858
2008-10-13,,,0.009896395480053622
2008-10-14,,,0.007593712143056995
2008-10-15,,,0.007181630299590236
2008-10-16,,,0.0070854743999889565
2008-10-17,,,0.009259964915147844
2008-10-20,,,0.006316752961521846
2008-10-21,,,0.0005175271189028633
2008-10-22,,,0.005084043876589307
2008-10-23,,,0.007568122290122622
2008-10-24,,,0.007822501611823227
2008-10-27,,,0.007017185219611214
2008-10-28,,,
2008-10-29,,,
2008-10-30,,,
2008-10-31,,,
2008-11-03,,,
2008-11-04,,,
2008-11-05,,,
2008-11-06,,,
2008-11-07,,,
2008-11-10,,,
2008-11-11,,,
2008-11-12,,,
2008-11-13,,,
2008-11-14,,,
2008-11-17,,,
2008-11-18,,,
2008-11-19,,,
2008-11-20,,,
2008-11-21,,,
2008-11-24,,,
2008-11-25,,,
2008-11-26,,,
2008-11-28,,,
2008-12-01,,,
2008-12-02,,,
2008-12-03,,,
2008-12-04,,,
2008-12-05,,,
2008-12-08,,,
2008-12-09,,,
2008-12-10,,,
2008-12-11,,,
2008-12-12,,,
2008-12-15,,,
2008-12-16,,,
2008-12-17,,,
2008-12-18,,,
2008-12-19,,,
2008-12-22,,,
2008-12-23,,,
2008-12-24,,,
2008-12-26,,,
2008-12-29,,,
2008-12-30,,,
2008-12-31,,,
2009-01-02,,,-0.08536862696335402
2009-01-05,,,-0.07027742675016223
2009-01-06,,,-0.04152496079254222
2009-01-07,,,0.22435673376612347
2009-01-08,,,0.2680224075687605
2009-01-09,,,0.28659445458851845
2009-01-12,,,0.3882612387787598
2009-01-13,,,0.3883237909766866
2009-01-14,,,0.3886028930978186
2009-01-15,,,0.3886028930978186
2009-01-16,,,0.3886028930978186
2009-01-20,,,0.3886028930978186
2009-01-21,,,0.3886028930978186
2009-01-22,,,0.3886028930978186
2009-01-23,,,0.33676052337854057
2009-01-26,,,0.3365529522901915
2009-01-27,,,0.33532044192118043
2009-01-28,,,0.33229182755065406
2009-01-29,,,0.32238729484434686
2009-01-30,,,0.3162265020127736
2009-02-02,,,0.30263331615561534
2009-02-03,,,0.30217424508399215
2009-02-04,,,0.301558909710033
2009-02-05,,,0.30040444091502266
2009-02-06,,,0.25136940602579594
2009-02-09,,,0.23932388494940104
2009-02-10,,,0.1058237866409252
2009-02-11,,,0.09146075400498757
2009-02-12,,,0.1025328828801435
2009-02-13,,,0.10656735492407775
2009-02-17,,,-0.03221487180569709
2009-02-18,,,-0.029682306051861968
2009-02-19,,,-0.028317907768563234
2009-02-20,,,-0.026049842167649304
2009-02-23,,,-0.026109091806411275
2009-02-24,,,-0.02768599226002323
2009-02-25,,,-0.028755288233172742
2009-02-26,,,-0.02883474409170463
2009-02-27,,,-0.029183191357862064
2009-03-02,,,-0.03031125209190546
2009-03-03,,,-0.03099499983159508
2009-03-04,,,-0.031784151506398794
2009-03-05,,,-0.02805275332638351
2009-03-06,,,-0.02779111102539492
2009-03-09,,,-0.028908592059793882
2009-03-10,,,-0.03029955489296759
2009-03-11,,,-0.029254037452456333
2009-03-12,,,-0.027339266769782662
2009-03-13,,,-0.0271748588729419
2009-03-16,,,-0.02755248528469128
2009-03-17,,,-0.02811025583970291
2009-03-18,,,0.00442285704647939
2009-03-19,,,0.003219978208193039
2009-03-20,,,0.013485223831385224
2009-03-23,,,-0.05908889571331549
2009-03-24,,,-0.042177137543826966
2009-03-25,,,-0.03895572309706993
2009-03-26,,,-0.040775953364560025
2009-03-27,,,-0.02213673161029338
2009-03-30,,,-0.009168929997112694
2009-03-31,,,-0.007474943497850692
2009-04-01,,,0.0005064771005920363
2009-04-02,,,-0.04753016469406098
2009-04-03,,,-0.057183708265700704
2009-04-06,,,-0.05725486172844762
2009-04-07,,,-0.06162621250390793
2009-04-08,,,-0.1163428219659763
2009-04-09,0.25669248268197997,0.0011895527767423603,-0.12799192814971683
2009-04-13,0.25864158608136767,0.00039655149594203704,-0.14026165505042681
2009-04-14,0.2735954591342454,-0.0037508576140214706,-0.19856053653749375
2009-04-15,0.25871554828264076,-0.0045411922140578065,-0.19828810937685362
2009-04-16,0.30667875827379903,-0.006026452904426025,-0.19529595050054344
2009-04-17,0.30460913331885875,-0.0066693009227811306,-0.19538390015399842
2009-04-20,0.32873778923192604,-0.006063819522610855,-0.18704076320981303
2009-04-21,0.3420743027378621,-0.007404680303333576,-0.18652681438916355
2009-04-22,0.33869922144073583,-0.0070427533937217094,-0.186621421025766
2009-04-23,0.34443239841238205,-0.007796804361683267,-0.1865414276460492
2009-04-24,0.3634716869716836,0.00293217795325228,-0.1945581547860243
2009-04-27,0.3553759264816638,0.0037467142843567677,-0.19421408368898452
2009-04-28,0.35923332609471215,0.0021024185570889843,-0.1948115634325782
2009-04-29,0.36794409255011573,-0.0005364018416790239,-0.19596788596504944
2009-04-30,0.36518778633147375,0.006165840839040907,-0.1969888954826345
2009-05-01,0.36452957496888294,0.012655537297269431,-0.1977047967056785
2009-05-04,0.3813080742158725,0.0052514623096764895,-0.20539012107900617
2009-05-05,0.3814833765265735,0.0037010388109511728,-0.20619845444217771
2009-05-06,0.36760652801411453,0.007037717066023199,-0.2055259107554693
2009-05-07,0.3968666079326412,0.009765262582344036,-0.20181363761601628
2009-05-08,0.3893248929539596,0.008671301605474933,-0.19596704323294709
2009-05-11,0.3689335386261153,0.002974867607934601,-0.1948786461851016
2009-05-12,0.3815067077856037,0.00974224876391629,-0.14101106679399564
2009-05-13,0.4158377812808874,0.01363474988082954,-0.1318211573916718
2009-05-14,0.41730683755706394,0.017207151418788768,-0.14240714813904642
2009-05-15,0.4146388727680484,0.014351602205696984,-0.14570094726231933
2009-05-18,0.4036723662892244,0.027596439743644684,-0.039617467294921556
2009-05-19,0.40384792475606407,0.03265437093185976,-0.038413719975891436
2009-05-20,0.4028229362541232,0.027670116545416595,-0.04240506527047654
2009-05-21,0.3983115134805611,-0.003718400577973543,-0.0419116221170673
2009-05-22,0.3983907203795506,-0.006084827727388865,-0.04263056014090176
2009-05-26,0.3793756419453548,-0.02402065354910505,-0.0507289630664163
2009-05-27,0.3735342054863845,-0.022303184701475243,-0.05448114037028663
2009-05-28,0.36793508934539526,-0.007924447592604219,-0.05615215578523638
2009-05-29,0.37366290401046653,0.031771662732934296,-0.03701858239493346
2009-06-01,0.40356894981647023,0.012621266510853997,-0.053489006304504295
2009-06-02,0.403283896227723,0.007102126477590641,-0.05721904387590695
2009-06-03,0.4047839561594433,0.041354905133243226,-0.04785107485254656
2009-06-04,0.40718123618962776,0.07236327947498167,-0.024015385844327764
2009-06-05,0.40696835427251843,0.07918540417864461,-0.017391335681387045
2009-06-08,0.40851717086321615,0.07514059122435689,-0.02231463484479218
2009-06-09,0.4085393863046338,0.0697498112578402,-0.03015883661931469
2009-06-10,0.40989880625664626,0.07519934094457413,-0.026908196903627044
2009-06-11,0.4089641816813053,0.08691008401229718,-0.020689109865435436
2009-06-12,0.40797923247911105,0.08700630757914173,-0.006602248749532897
2009-06-15,0.4350439941744397,0.11815222798301343,0.018690358023076677
2009-06-16,0.43826314932527516,0.09327218359866288,0.008666806636902915
2009-06-17,0.4415463173562578,0.1139895706418905,-0.02767746313260686
2009-06-18,0.43981591357544586,0.11678533166347883,-0.02121206579552016
2009-06-19,0.44045495057043854,0.11520949176173308,-0.03723708140729637
2009-06-22,0.4914984660060323,0.16717973717894682,0.07905609274228978
2009-06-23,0.4965284904625326,0.16446899396642323,0.04946077958860126
2009-06-24,0.4954213180720171,0.17593364016994997,0.04350361474224237
2009-06-25,0.5112100924614726,0.19887285558428622,0.04071717004572466
2009-06-26,0.5167100274035541,0.1972858982273075,0.002745076598913721
2009-06-29,0.5267475698457165,0.19332094949592626,-0.027059373538598386
2009-06-30,0.5291731797360535,0.20583386068877527,-0.028590093363640212
2009-07-01,0.5372840132498344,0.2092962283128074,-0.051010295717335945
2009-07-02,0.5588812696529301,0.25391060758178097,0.07586491370402551
2009-07-06,0.5739252153313799,0.2562880453018205,0.12235524693470592
2009-07-07,0.5717541460233388,0.25479575328448345,0.11938519894916501
2009-07-08,0.5950064343940353,0.2552090136327266,0.12713131978554704
2009-07-09,0.6093453894041445,0.2552090136327266,0.12843319448448376
2009-07-10,0.5573349942941928,0.2682430767092655,0.1359989975611284
2009-07-13,0.544790658202127,0.2639003793175868,0.1361337089998161
2009-07-14,0.5408137289922651,0.2649931026351691,0.13875962776870554
2009-07-15,0.5816361875829489,0.25867943611521915,0.1306514371693174
2009-07-16,0.5776818666320988,0.25942643846442126,0.1356167474390515
2009-07-17,0.5807009647837472,0.25901942908926623,0.13431025956868128
2009-07-20,0.6129301063194759,0.25955992331006067,0.14976144515481973
2009-07-21,0.6030991200446462,0.26173251424310223,0.15107817169942567
2009-07-22,0.6001675518307271,0.262149397908988,0.1507987628928068
2009-07-23,0.6144489103161954,0.25910377370125576,0.14679505482083435
2009-07-24,0.6012148330135078,0.2602836569106192,0.1473862740900717
2009-07-27,0.6024201651852026,0.26229013956414765,0.14729257901319823
2009-07-28,0.6036791857954774,0.262016744521237,0.1474578733964569
2009-07-29,0.5871858500628838,0.2646537906771646,0.14868917394797848
2009-07-30,0.5951031414689125,0.26437533498044935,0.14917868663444891
2009-07-31,0.5942849407051374,0.26430653072345206,0.14855806739646035
2009-08-03,0.5728338232794434,0.2729071738243638,0.1504719118690561
2009-08-04,0.5721034994515514,0.27352141207573444,0.1505708971049318
2009-08-05,0.5808315910145996,0.2752962643063014,0.14889460960007123
2009-08-06,0.5725241903559839,0.2781874891369914,0.15773339488859917
2009-08-07,0.5947127376507448,0.28214977971643035,0.15649605474561606
2009-08-10,0.6129027092097915,0.288563913814137,0.15468858617480255
2009-08-11,0.6239599632652096,0.28554236901947894,0.15631855901994787
2009-08-12,0.5911155866563982,0.2970475191180166,0.1652950672319923
2009-08-13,0.5957394501096592,0.29716882245994086,0.16555046243501972
2009-08-14,0.6015598412034509,0.2973460170391667,0.1615205261246059
2009-08-17,0.6581086727810722,0.2947397627693705,0.1551668891676232
2009-08-18,0.6547097724057576,0.2946794548563303,0.1551668891676232
2009-08-19,0.6516192110714479,0.29577522640966986,0.1551668891676232
2009-08-20,0.6524245022794805,0.3576358949737741,0.16755322212255053
2009-08-21,0.6603106098221145,0.35793095129432356,0.16925864795811552
2009-08-24,0.6865205636043181,0.3834578085078557,0.1674588711633442
2009-08-25,0.6967326403897791,0.3823624168841037,0.16651506166220933
2009-08-26,0.705860007824853,0.37026957074642414,0.1720869595816049
2009-08-27,0.7001454850435538,0.3365536485608303,0.1361499779057966
2009-08-28,0.6771520386339994,0.3662544253440496,0.17846716363384293
2009-08-31,0.6827426550432285,0.3664821174263604,0.1743151950935429
2009-09-01,0.706104913189131,0.3201321799917012,0.15191990027034855
2009-09-02,0.7035320467883099,0.3105678913373444,0.09941077156154758
2009-09-03,0.7055802908170176,0.37342406620879676,0.1440353187187094
2009-09-04,0.7076862373074853,0.3723126579116445,0.1439662551313371
2009-09-08,0.7096751100431039,0.3682951764186625,0.1346586245228503
2009-09-09,0.7103256478764733,0.36238368294688905,0.12683012054312487
2009-09-10,0.7140765978634672,0.37226935657077176,0.14246353106175208
2009-09-11,0.7175807768753244,0.3871384669059544,0.10992660139025881
2009-09-14,0.6926242700133749,0.3153293401545975,0.007866753525486884
2009-09-15,0.6884899522390502,0.3682745735302368,0.03765734164358256
2009-09-16,0.6953561609245401,0.3960682515620368,0.0863250266955018
2009-09-17,0.6990171562074908,0.4196275972571096,0.08571570568922528
2009-09-18,0.6999042041402906,0.41713241761707787,0.08925484249765267
2009-09-21,0.7378043555279743,0.32186679523874145,0.08064630271155958
2009-09-22,0.7368387931652801,0.31801596485805245,0.07676878399812966
2009-09-23,0.7447002659340656,0.33251925862588605,0.10418069272816644
2009-09-24,0.779897916098586,0.32774879471949975,0.16182502206285174
2009-09-25,0.7815051144363152,0.33664907166622227,0.17994122434586435
2009-09-28,0.795405578104263,0.3411515013990509,0.177988312779214
2009-09-29,0.7991035502624264,0.3135260171669111,0.1638883211197922
2009-09-30,0.7995033888682337,0.2738690209073062,0.16452479623081415
2009-10-01,0.8417185035018304,0.2495957512293209,0.19902656255259293
2009-10-02,0.8406447757370903,0.23450725461202723,0.1916197911786286
2009-10-05,0.830911181472315,0.2684679300150633,0.16825787804042105
2009-10-06,0.8184004196869669,0.29767098562726296,0.12875671631055255
2009-10-07,0.8179502197138,0.2971906257983409,0.1282807539902529
2009-10-08,0.8145522730997741,0.3007015295061381,0.1170069950681129
2009-10-09,0.8463130278519084,0.30406812324753135,0.11982918201070843
2009-10-12,0.8473916927891989,0.3044391268134809,0.11479283718654511
2009-10-13,0.8269199554060457,0.32176019381015836,0.132708057609424
2009-10-14,0.8088443427086075,0.30717881831142707,0.13391108377426345
2009-10-15,0.8075459029350265,0.29662953724900765,0.14242073287989454
2009-10-16,0.8009527366815941,0.2929518129900033,0.14527192508887443
2009-10-19,0.7977578674084159,0.30181423150503456,0.14246570183247267
2009-10-20,0.8045271762309215,0.3119619470052377,0.14672778915776932
2009-10-21,0.7824655660497467,0.3198494590305673,0.1623138786446194
2009-10-22,0.7882257110102313,0.3197983092131607,0.1606327556045888
2009-10-23,0.7822311012257004,0.3309364460828795,0.16470102519365643
2009-10-26,0.7728530456126319,0.3587321934578858,0.15976975359533277
2009-10-27,0.7812285025169633,0.35867236949042147,0.1623721746677052
2009-10-28,0.7571346746485952,0.3953621487115744,0.1629721617609468
2009-10-29,0.7332176559173387,0.4399913395197203,0.15130234903346243
2009-10-30,0.6805640043360287,0.43781719523417534,0.16056676734720246
2009-11-02,0.6783495604231021,0.4435454825998081,0.15558888732837517
2009-11-03,0.6794528161581027,0.42522104585825427,0.14161629699813744
2009-11-04,0.6785724162380251,0.4249206035258032,0.13837336427120067
2009-11-05,0.655186759706164,0.4154028753561235,0.14783685637866542
2009-11-06,0.6566647535403951,0.4151923546436756,0.14518728061144995
2009-11-09,0.6254096352241331,0.42182320984047883,0.1412052602853146
2009-11-10,0.6248398632297296,0.42716960247451263,0.15550295467354056
2009-11-11,0.62320939734208,0.43175279761874463,0.16918300464738292
2009-11-12,0.6256765464828464,0.4454807381426322,0.18828938517511226
2009-11-13,0.5843778473762081,0.4576688920226949,0.21177116796595222
2009-11-16,0.5983806417468525,0.4770811858167343,0.24271485426467368
2009-11-17,0.6014025147264797,0.4815126322862099,0.24229741386765424
2009-11-18,0.6048474951250083,0.4874902623530472,0.23942196731349782
2009-11-19,0.6008159769411663,0.5042004173687744,0.2492258540029037
2009-11-20,0.6022451546068225,0.500290058660562,0.24168261926480375
2009-11-23,0.6104659055676402,0.5097734901090875,0.2691454291953783
2009-11-24,0.6084618493257887,0.5096539335325077,0.2658215312595937
2009-11-25,0.6086340190869435,0.5062722273624207,0.2747117424090899
2009-11-27,0.6288139458839166,0.5277805909817883,0.31987642919569537
2009-11-30,0.6223259472292418,0.527535724370429,0.31868356503685336
2009-12-01,0.5929324522128657,0.5463536377367058,0.3452858410060685
2009-12-02,0.5918540912336758,0.5337912309526326,0.3404880782927236
2009-12-03,0.5932523234967308,0.5350610102217668,0.33909322197338493
2009-12-04,0.5901870810977332,0.44450474211931834,0.2819139894571323
2009-12-07,0.5861899987930981,0.4510565523230455,0.3017875675280329
2009-12-08,0.5916227262795702,0.4755764242239583,0.3396245964810596
2009-12-09,0.5787439687025335,0.4721084910309681,0.32271152244739154
2009-12-10,0.5808476752575351,0.47367995943941094,0.31900895048028133
2009-12-11,0.5735251599537176,0.4685622920115096,0.33926723932404657
2009-12-14,0.5741108164958258,0.4700667653565443,0.3428452519055947
2009-12-15,0.5590059682695107,0.4631879869566891,0.3314470154641687
2009-12-16,0.559081060876971,0.46055682084144,0.3329883729989776
2009-12-17,0.5734879074834771,0.4808757971572239,0.38082669986630513
2009-12-18,0.5647171491435935,0.4778666261079107,0.35858949885177294
2009-12-21,0.5715111917407644,0.46976440713349754,0.3450703741568565
2009-12-22,0.5668617404239794,0.46253761182041686,0.3342071290319804
2009-12-23,0.5520548884311341,0.4495341517894245,0.30895721547576227
2009-12-24,0.5475201177878265,0.4444867057141101,0.29214946172161116
2009-12-28,0.5191082361233582,0.456886703794527,0.31000748831986286
2009-12-29,0.5175866431929421,0.4590496540445023,0.3147142782809328
2009-12-30,0.5170135877538106,0.47367023418879195,0.3166711231753342
2009-12-31,0.49546896932415746,0.45884424830099496,0.2955931209346446
2010-01-04,0.5213591297899712,0.45042941834231376,0.2798126749476442
2010-01-05,0.532263049745431,0.43600504790206196,0.28623216850977173
2010-01-06,0.5393982625794193,0.41195540708351,0.3013745965882393
2010-01-07,0.5393167496407733,0.4112750190816412,0.3014031136316809
2010-01-08,0.5411137727392962,0.4045883760742065,0.3022278554103128
2010-01-11,0.5407516374460059,0.41421073767301686,0.3014477437620125
2010-01-12,0.5539427946804223,0.41050799118154774,0.2966205428055494
2010-01-13,0.5591514617848904,0.41188211268468217,0.2896848728603998
2010-01-14,0.5759871380270934,0.42522476079632404,0.2894516311312095
2010-01-15,0.5909569584153175,0.4337437942383882,0.28566873130882364
2010-01-19,0.6054612717487023,0.4324049740097523,0.27313381268415177
2010-01-20,0.620494680074481,0.4231682542773497,0.2703225746356238
2010-01-21,0.634936610857882,0.4077311839791688,0.26843243704851416
2010-01-22,0.6451219903277776,0.4007584193395872,0.2678172097097171
2010-01-25,0.6493658897980139,0.4011292345909083,0.26801293956622246
2010-01-26,0.6543838307726358,0.39709221429450947,0.26802770549752925
2010-01-27,0.6581111108973784,0.3786413503015274,0.27207881055295985
2010-01-28,0.6528899749127416,0.37634369983280613,0.2720722377546263
2010-01-29,0.6369627251561524,0.3396371580084653,0.27401996186706656
2010-02-01,0.6492039497035844,0.2900086809207291,0.28417940975007283
2010-02-02,0.684114900988586,0.2929193811131697,0.2841246849957301
2010-02-03,0.686209449521241,0.2835745456067753,0.2900321241944216
2010-02-04,0.6862593713245525,0.28783382582408296,0.3086371888178995
2010-02-05,0.6868007320751802,0.286759094944371,0.31039794530977444
2010-02-08,0.7091063332990216,0.3002128971655199,0.31031209871607573
2010-02-09,0.7098061286851758,0.29905378947729394,0.311333402474749
2010-02-10,0.7489092014130863,0.2844068906607846,0.3137375039228242
2010-02-11,0.74054256907938,0.2813779363804165,0.3140730983975247
2010-02-12,0.7392182745080562,0.27407064026699296,0.30746068446025604
2010-02-16,0.7164572364664084,0.24819559123797566,0.2952945154206915
2010-02-17,0.7130899555341534,0.23878432133822872,0.27732848214791816
2010-02-18,0.7011844788570781,0.19736787784144794,0.24659510332474033
2010-02-19,0.7010025752187172,0.19698616485762535,0.2446527207372307
2010-02-22,0.7032986640290727,0.1977064085197781,0.25045556463337443
2010-02-23,0.6809240664568157,0.19954466855208744,0.2639486564676756
2010-02-24,0.6731014538634326,0.205290365973137,0.27595189282452165
2010-02-25,0.6602807940927169,0.17692650208010274,0.23558097889498877
2010-02-26,0.663322236405286,0.17607113922510736,0.24180756158895717
2010-03-01,0.6710799241584678,0.1701905870644215,0.22954960372253064
2010-03-02,0.6486945435656074,0.12816073271519118,0.18243749074641927
2010-03-03,0.6490560486132101,0.12484644612391653,0.1829001305337359
2010-03-04,0.6385065120878916,0.08233128525666901,0.1425963439628616
2010-03-05,0.656293778099467,0.0932326150747441,0.14730696357897147
2010-03-08,0.6523208252166229,0.08767004582554516,0.1437958597962132
2010-03-09,0.6492311051245734,0.21756221333405484,0.3080043900154334
2010-03-10,0.6505616127569329,0.2157304942095644,0.29694212020321126
2010-03-11,0.6431963656259696,0.14733178375582534,0.2671719019270172
2010-03-12,0.6456225840595847,0.14838968219542495,0.2745595166291906
2010-03-15,0.6429192427254538,0.1485315463256549,0.27384617505571807
2010-03-16,0.6549211413727568,0.19095903859425914,0.2588785282853082
2010-03-17,0.651677275119255,0.17243581956364404,0.22388748028715194
2010-03-18,0.6470833114648119,0.17246530225163215,0.2252757509255346
2010-03-19,0.6506200826135174,0.192955932158662,0.2565399155877004
2010-03-22,0.6350821753934484,,
2010-03-23,0.6477022988470775,,
2010-03-24,0.642755179753724,,
2010-03-25,0.6430728343364067,,
2010-03-26,0.6461532665679227,,
2010-03-29,0.649040146077564,,
2010-03-30,0.6490906841544153,,
2010-03-31,0.6511555557360659,,
2010-04-01,0.6484548289003892,,
2010-04-05,0.6424099068441513,,
2010-04-06,0.6168173985676866,,
2010-04-07,0.6203433012580765,-0.10233208556530848,-0.07384174226044027
2010-04-08,0.6277839312423722,-0.09743099143593902,-0.07381585131654436
2010-04-09,0.6325085256088046,-0.02534746450999113,0.004421578090915169
2010-04-12,0.6348975987811034,-0.02683837216807084,0.009157216926335912
2010-04-13,0.6372734904781299,-0.025849554576523378,-0.010229320274744807
2010-04-14,0.6383306362210347,-0.0001827868259483095,0.027060319537076057
2010-04-15,0.6322730163379021,0.000404106839808419,0.0525613551348721
2010-04-16,0.6599259884806455,0.19984014686081375,0.2645966714899558
2010-04-19,0.6418349367572931,0.2016249971045217,0.2773243156853858
2010-04-20,0.6330572637156335,0.21478867028695434,0.3028352814042962
2010-04-21,0.61383659036703,0.19762747980264053,0.34416202134863777
2010-04-22,0.5730004347847438,0.20043515127736103,0.33581038065197333
2010-04-23,0.5309564801974209,0.23163139825352388,0.34537498309251874
2010-04-26,0.5413740316995161,0.24260495585987887,0.3555857336485962
2010-04-27,0.6381286608720403,0.005094477014844101,0.008665704534689782
2010-04-28,0.6358580592783007,-0.003416969002201988,0.010238316001941443
2010-04-29,0.653982982709929,-0.009683233757329993,0.0020418808882644206
2010-04-30,0.7556783865270347,-0.09801369970489109,-0.10478751383828105
2010-05-03,0.7926065985212981,-0.08099201897342244,-0.08473065935003307
2010-05-04,0.8368955427695436,0.017466909141385458,-0.00497685748532667
2010-05-05,0.835831104991633,0.011510742313836184,-0.006369954689712812
2010-05-06,0.8210692681216182,-0.1297739588128018,-0.022151991923028885
2010-05-07,0.8210692681216182,-0.12879976041417474,-0.02106314361775555
2010-05-10,0.6682904235663842,-0.18610216839416113,-0.01746130350650427
2010-05-11,0.6682009403294762,-0.19455127512161308,-0.028764332128519823
2010-05-12,0.655136942957238,-0.1782969755309427,-0.03177473678757221
2010-05-13,0.6548428624628224,-0.14346024166294238,-0.027964969054543556
2010-05-14,0.6535264373045623,-0.13784065112508656,-0.027148354326791833
2010-05-17,0.6702077807315311,-0.13054424898274564,-0.022624514826008985
2010-05-18,0.6724312391616165,-0.1297444203515494,-0.02316478848829838
2010-05-19,0.675658972608745,-0.11068819311056513,-0.010407091883590609
2010-05-20,0.6763465631701935,-0.10773866012955859,-0.007312412400528183
2010-05-21,0.6763827790447648,-0.10581689997223535,-0.004905102407722422
2010-05-24,0.6827046593446079,-0.11081622568548657,-0.010888595306099877
2010-05-25,0.6897314823805754,-0.11084716736130162,-0.012798003049260527
2010-05-26,0.6895625675897938,-0.1127559478227145,-0.01674286109556605
2010-05-27,0.6897130984087737,-0.11311739007194675,-0.017540449776322787
2010-05-28,0.6844374667378048,-0.11201661877191643,-0.014448490102463792
2010-06-01,0.6843284114740507,-0.11261177415915245,-0.01649000550801211
2010-06-02,0.6844063519944207,-0.11208056828060378,-0.015694636491352026
2010-06-03,0.6842056822241601,-0.10480433961935919,-0.009067174174622017
2010-06-04,0.6709788174370719,-0.10435362258403308,-0.007815717481462568
2010-06-07,0.6713663927814427,-0.10375694587728952,-0.011769108981934541
2010-06-08,0.6732725780500949,-0.10239225968218568,-0.008588375130545613
2010-06-09,0.673931909442102,-0.10056782278380395,-0.004753325650952758
2010-06-10,0.6730433471004834,-0.09597302254277602,-0.0010045545273965233
2010-06-11,0.6730533289070575,-0.096480715182339,-0.0024020604250874563
2010-06-14,0.6741048472762338,-0.09582690290329833,-0.002672364191753611
2010-06-15,0.6703172679325292,-0.09462525682822996,-0.0023064422746780187
2010-06-16,0.6695439884842009,-0.09252190754069828,-0.0004935935181173723
2010-06-17,0.6715010765565378,-0.09250868028183978,-0.0008969231583592017
2010-06-18,0.669215415214157,-0.09462049826834784,-0.00454509434378909
2010-06-21,0.6691626372559547,-0.08810987733366638,0.0016577070266808754
2010-06-22,0.6655508585243977,-0.08689322953600855,0.003432263549764289
2010-06-23,0.6633137686735286,-0.08792559480045264,0.001958923993800543
2010-06-24,0.6629888071708937,-0.08857947970044733,0.0011071332734094053
2010-06-25,0.6633338327574849,-0.0888324810732195,0.00029173176171139404
2010-06-28,0.6607003409780771,-0.08498565812589971,0.003418661633804494
2010-06-29,0.6617558979302605,-0.0849114701734592,0.004569019217430486
2010-06-30,0.6608059866433121,-0.08609810486123831,0.0024904700258104305
2010-07-01,0.6642932812525015,-0.0824547404694289,0.0036498913698040495
2010-07-02,0.6590205014610456,-0.08118986465841846,0.006851289300746303
2010-07-06,0.6586131404675868,-0.08071480837581564,0.007830098409718841
2010-07-07,0.657232163702792,-0.07070938909689595,0.015339008716968167
2010-07-08,0.6564832197808353,-0.07097448953971641,0.015186289267053291
2010-07-09,0.6527345069847649,-0.08076019849348513,0.0028211638620652753
2010-07-12,0.652607046376518,-0.07918930486893297,0.004247820507262685
2010-07-13,0.655565869278161,-0.07875600422914066,0.00973386339645114
2010-07-14,0.643306459675797,-0.08411312505441833,0.003071794350582597
2010-07-15,0.6455207596619317,-0.08514644666163658,-0.0031627174854708564
2010-07-16,0.6222849709854992,-0.16075903304036498,-0.08564221277487348
2010-07-19,0.623971102430279,-0.1595295476180153,-0.08602647331319356
2010-07-20,0.6175143516612424,-0.163861861576914,-0.08934415461601038
2010-07-21,0.6277065339360791,-0.16234516176631913,-0.1028718200059524
